Downcast,Hour,minute,second,s/1000,Count,App_in_hse
20,23,50,50,860,0,0
20,23,50,51,380,0,0
20,23,50,54,900,0,0
20,23,50,59,864,0,0
20,23,51,0,557,0,0
20,23,51,5,347,0,0
20,23,51,6,905,0,0
20,23,51,13,369,0,0
20,23,51,15,100,0,0
20,23,51,50,64,0,0
20,23,51,35,474,0,0
20,23,51,35,704,0,0
20,23,51,37,32,0,0
20,23,51,40,206,0,0
20,23,51,47,305,0,0
20,23,51,50,652,0,0
20,23,51,54,231,0,0
20,23,51,55,385,0,0
20,23,51,56,539,0,0
20,23,51,59,194,0,0
20,23,51,59,887,0,0
20,23,52,0,637,0,0
20,23,52,6,870,0,0
20,23,52,7,563,0,0
20,23,52,7,793,0,0
20,23,52,9,525,0,0
20,23,52,11,199,0,0
20,23,52,12,7,0,0
20,23,52,14,258,0,0
20,23,52,16,162,0,0
20,23,52,19,336,0,0
20,23,52,20,952,0,0
20,23,52,22,626,0,0
20,23,52,24,69,0,0
20,23,52,27,128,0,0
20,23,52,29,956,0,0
20,23,52,31,283,0,0
20,23,52,31,456,0,0
20,23,52,33,246,0,0
20,23,52,35,323,0,0
20,23,52,37,285,0,0
20,23,52,37,516,0,0
20,23,52,42,653,0,0
20,23,52,43,461,0,0
20,23,52,45,308,0,0
20,23,52,48,78,0,0
20,23,52,50,387,0,0
20,23,52,52,868,0,0
20,23,52,56,100,0,0
20,23,52,57,24,0,0
20,23,52,59,794,0,0
20,23,53,4,642,0,0
20,23,53,5,46,0,0
20,23,53,6,316,0,0
20,23,53,9,548,0,0
20,23,53,10,587,0,0
20,23,53,11,510,0,0
20,23,53,16,993,0,0
20,23,53,18,897,0,0
20,23,53,20,514,0,0
20,23,53,25,535,0,0
20,23,53,30,845,0,0
20,23,53,31,942,0,0
20,23,53,32,461,0,0
20,23,53,38,752,0,0
20,23,53,43,81,0,0
20,23,53,55,316,0,0
20,23,53,57,625,0,0
20,23,53,58,202,0,0
20,23,53,58,779,0,0
20,23,53,59,414,0,0
20,23,53,59,876,0,0
20,23,54,1,607,0,0
20,23,54,2,704,0,0
20,23,54,7,90,0,0
20,23,54,7,552,0,0
20,23,54,10,380,0,0
20,23,54,14,304,0,0
20,23,54,17,75,0,0
20,23,54,20,710,0,0
20,23,54,22,96,0,0
20,23,54,22,557,0,0
20,23,54,23,942,0,0
20,23,54,27,925,0,0
20,23,54,29,599,0,0
20,23,54,31,849,0,0
20,23,54,36,524,0,0
20,23,54,38,140,0,0
20,23,54,39,698,0,0
20,23,54,46,278,0,0
20,23,54,46,971,0,0
20,23,54,47,317,0,0
20,23,54,47,836,0,0
20,23,54,48,760,0,0
20,23,54,50,29,0,0
20,23,54,50,664,0,0
20,23,54,50,895,0,0
20,23,54,52,800,0,0
20,23,54,53,435,0,0
20,23,54,59,783,0,0
20,23,54,59,956,0,0
20,23,55,1,514,0,0
20,23,55,1,688,0,0
20,23,55,4,54,0,0
20,23,55,4,285,0,0
20,23,55,5,439,0,0
20,23,55,6,247,0,0
20,23,55,11,326,0,0
20,23,55,12,711,0,0
20,23,55,13,346,0,0
20,23,55,13,692,0,0
20,23,55,14,385,0,0
20,23,55,15,308,0,0
20,23,55,15,481,0,0
20,23,55,16,982,0,0
20,23,55,18,136,0,0
20,23,55,18,598,0,0
20,23,55,19,983,0,0
20,23,55,21,426,0,0
20,23,55,21,599,0,0
20,23,55,22,3,0,0
20,23,55,22,763,0,0
20,23,55,22,811,0,0
20,23,55,23,446,0,0
20,23,55,24,196,0,0
20,23,55,24,369,0,0
20,23,55,27,371,0,0
20,23,55,28,929,0,0
20,23,55,32,45,0,0
20,23,55,32,161,0,0
20,23,55,35,46,0,0
20,23,55,43,300,0,0
20,23,55,45,551,0,0
20,23,55,47,801,0,0
20,23,55,49,244,0,0
20,23,55,50,687,0,0
20,23,55,51,380,0,0
20,23,55,52,880,0,0
20,23,55,54,92,0,0
20,23,55,54,496,0,0
20,23,55,54,900,0,0
20,23,55,55,766,0,0
20,23,56,1,884,0,0
20,23,56,5,346,0,0
20,23,56,6,328,0,0
20,23,56,9,733,0,0
20,23,56,10,252,0,0
20,23,56,14,408,0,0
20,23,56,15,43,0,0
20,23,56,20,64,0,0
20,23,56,23,526,0,0
20,23,56,24,969,0,0
20,23,56,25,258,0,0
20,23,56,32,357,0,0
20,23,56,32,472,0,0
20,23,56,34,781,0,0
20,23,56,34,897,0,0
20,23,56,36,282,0,0
20,23,56,38,533,0,0
20,23,56,40,33,0,0
20,23,56,42,919,0,0
20,23,56,48,518,0,0
20,23,56,49,903,0,0
20,23,56,52,96,0,0
20,23,56,59,253,0,0
20,23,57,4,447,0,0
20,23,57,9,526,0,0
20,23,57,12,527,0,0
20,23,57,13,277,0,0
20,23,57,14,28,0,0
20,23,57,14,778,0,0
20,23,57,16,221,0,0
20,23,57,17,894,0,0
20,23,57,18,298,0,0
20,23,57,21,530,0,0
20,23,57,28,100,0,0
20,23,57,28,283,0,0
20,23,57,35,266,0,0
20,23,57,40,115,0,0
20,23,57,42,827,0,0
20,23,57,43,924,0,0
20,23,57,46,59,0,0
20,23,57,46,405,0,0
20,23,57,49,753,0,0
20,23,57,51,830,0,0
20,23,57,53,331,0,0
20,23,57,57,833,0,0
20,23,58,1,122,0,0
20,23,58,6,490,0,0
20,23,58,6,836,0,0
20,23,58,9,953,0,0
20,23,58,10,414,0,0
20,23,58,11,222,0,0
20,23,58,12,550,0,0
20,23,58,14,166,0,0
20,23,58,16,936,0,0
20,23,58,18,610,0,0
20,23,58,19,14,0,0
20,23,58,19,129,0,0
20,23,58,23,400,0,0
20,23,58,25,420,0,0
20,23,58,27,959,0,0
20,23,58,28,767,0,0
22,0,24,53,91,0,0
22,0,24,53,437,0,0
22,0,24,54,187,0,0
22,0,24,54,764,0,0
22,0,24,54,822,0,0
22,0,24,54,937,0,0
22,0,24,54,995,0,0
22,0,24,55,11,0,0
22,0,24,55,168,0,0
22,0,24,55,341,0,0
22,0,24,55,399,0,0
22,0,24,55,457,0,0
22,0,24,55,864,0,0
22,0,24,55,919,0,0
22,0,24,55,976,0,0
22,0,24,56,611,0,0
22,0,24,56,727,0,0
22,0,24,56,842,0,0
22,0,24,56,900,0,0
22,0,24,56,958,0,0
22,0,24,57,73,0,0
22,0,24,57,246,0,0
22,0,24,57,304,0,0
22,0,24,57,419,0,0
22,0,24,57,535,0,0
22,0,24,57,823,0,0
22,0,24,57,881,0,0
22,0,24,57,996,0,0
22,0,24,58,170,0,0
22,0,24,58,227,0,0
22,0,24,58,285,0,0
22,0,24,58,343,0,0
22,0,24,58,458,0,0
22,0,24,58,516,0,0
22,0,24,58,574,0,0
22,0,24,58,747,0,0
22,0,24,58,804,0,0
22,0,24,59,35,0,0
22,0,24,59,151,0,0
22,0,24,59,439,0,0
22,0,24,59,497,0,0
22,0,24,59,555,0,0
22,0,24,59,612,0,0
22,0,24,59,670,0,0
22,0,24,59,728,0,0
22,0,24,59,843,0,0
22,0,25,0,74,0,0
22,0,25,0,247,0,0
22,0,25,0,305,0,0
22,0,25,0,421,0,0
22,0,25,0,536,0,0
22,0,25,0,709,0,0
22,0,25,0,825,0,0
22,0,25,1,55,0,0
22,0,25,1,113,0,0
22,0,25,1,171,0,0
22,0,25,1,229,0,0
22,0,25,1,344,0,0
22,0,25,1,402,0,0
22,0,25,1,459,0,0
22,0,25,1,517,0,0
22,0,25,1,690,0,0
22,0,25,1,748,0,0
22,0,25,1,863,0,0
22,0,25,2,37,0,0
22,0,25,2,94,0,0
22,0,25,2,210,0,0
22,0,25,2,383,0,0
22,0,25,2,498,0,0
22,0,25,2,845,0,0
22,0,25,2,960,0,0
22,0,25,3,18,0,0
22,0,25,3,191,0,0
22,0,25,3,364,0,0
22,0,25,4,172,0,0
22,0,25,4,230,0,0
22,0,25,4,576,0,0
22,0,25,4,692,0,0
22,0,25,4,922,0,0
22,0,25,4,980,0,0
22,0,25,5,96,0,0
22,0,25,5,153,0,0
22,0,25,5,269,0,0
22,0,25,5,442,0,0
22,0,25,5,500,0,0
22,0,25,5,557,0,0
22,0,25,5,961,0,0
22,0,25,6,19,0,0
22,0,25,6,134,0,0
22,0,25,6,481,0,0
22,0,25,6,596,0,0
22,0,25,6,654,0,0
22,0,25,6,885,0,0
22,0,25,6,943,0,0
22,0,25,7,58,0,0
22,0,25,7,116,0,0
22,0,25,7,173,0,0
22,0,25,7,289,0,0
22,0,25,7,347,0,0
22,0,25,7,404,0,0
22,0,25,7,520,0,0
22,0,25,7,635,0,0
22,0,25,7,751,0,0
22,0,25,7,808,0,0
22,0,25,7,866,0,0
22,0,25,7,927,0,0
22,0,25,8,39,0,0
22,0,25,8,155,0,0
22,0,25,8,270,0,0
22,0,25,8,443,0,0
22,0,25,8,559,0,0
22,0,25,8,674,0,0
22,0,25,8,732,0,0
22,0,25,9,482,0,0
22,0,25,9,886,0,0
22,0,25,10,59,0,0
22,0,25,10,117,0,0
22,0,25,10,175,0,0
22,0,25,10,348,0,0
22,0,24,54,245,0,2
22,0,24,55,399,0,3
22,0,24,56,554,0,3
22,0,24,57,708,0,2
22,0,25,0,17,0,2
22,0,25,2,325,0,2
22,0,25,3,480,0,2
22,0,25,4,634,0,2
22,0,25,6,943,0,2
22,0,25,8,97,0,1
22,0,25,9,251,0,2
22,0,25,10,578,0,0
22,0,25,10,693,0,0
22,0,25,10,751,0,0
22,0,25,10,867,0,0
22,0,25,10,924,0,0
22,0,25,10,982,0,0
22,0,25,11,97,0,0
22,0,25,11,213,0,0
22,0,25,11,271,0,0
22,0,25,11,386,0,0
22,0,25,11,617,0,0
22,0,25,11,675,0,0
22,0,25,11,790,0,0
22,0,25,11,905,0,0
22,0,25,11,963,0,0
22,0,25,12,194,0,0
22,0,25,12,367,0,0
22,0,25,12,598,0,0
22,0,25,12,944,0,0
22,0,25,13,117,0,0
22,0,25,13,291,0,0
22,0,25,13,348,0,0
22,0,25,13,637,0,0
22,0,25,13,695,0,0
22,0,25,13,810,0,0
22,0,25,13,926,0,0
22,0,25,14,156,0,0
22,0,25,14,330,0,0
22,0,25,14,445,0,0
22,0,25,14,503,0,0
22,0,25,14,560,0,0
22,0,25,14,618,0,0
22,0,25,14,791,0,0
22,0,25,14,907,0,0
22,0,25,14,964,0,0
22,0,25,15,263,0,0
22,0,25,15,311,0,0
22,0,25,15,484,0,0
22,0,25,15,657,0,0
22,0,25,15,772,0,0
22,0,25,15,888,0,0
22,0,25,15,946,0,0
22,0,25,16,3,0,0
22,0,25,16,61,0,0
22,0,25,16,465,0,0
22,0,25,16,523,0,0
22,0,25,16,754,0,0
22,0,25,16,869,0,0
22,0,25,17,42,0,0
22,0,25,17,158,0,0
22,0,25,17,446,0,0
22,0,25,17,504,0,0
22,0,25,17,619,0,0
22,0,25,17,735,0,0
22,0,25,17,793,0,0
22,0,25,17,966,0,0
22,0,25,18,23,0,0
22,0,25,18,139,0,0
22,0,25,18,254,0,0
22,0,25,18,312,0,0
22,0,25,18,370,0,0
22,0,25,18,485,0,0
22,0,25,18,658,0,0
22,0,25,18,774,0,0
22,0,25,18,831,0,0
22,0,25,18,889,0,0
22,0,25,18,947,0,0
22,0,25,19,62,0,0
22,0,25,19,120,0,0
22,0,25,19,235,0,0
22,0,25,19,466,0,0
22,0,25,19,524,0,0
22,0,25,19,582,0,0
22,0,25,19,697,0,0
22,0,25,19,755,0,0
22,0,25,19,870,0,0
22,0,25,19,986,0,0
22,0,25,20,43,0,0
22,0,25,20,101,0,0
22,0,25,20,217,0,0
22,0,25,20,332,0,0
22,0,25,20,390,0,0
22,0,25,20,447,0,0
22,0,25,20,505,0,0
22,0,25,20,621,0,0
22,0,25,20,678,0,0
22,0,25,20,736,0,0
22,0,25,20,794,0,0
22,0,25,20,909,0,0
22,0,25,21,25,0,0
22,0,25,21,140,0,0
22,0,25,21,313,0,0
22,0,25,21,371,0,0
22,0,25,21,429,0,0
22,0,25,21,544,0,0
22,0,25,21,602,0,0
22,0,25,21,660,0,0
22,0,25,21,833,0,0
22,0,25,21,890,0,0
22,0,25,21,948,0,0
22,0,25,22,121,0,0
22,0,25,22,352,0,0
22,0,25,22,468,0,0
22,0,25,22,641,0,0
22,0,25,22,872,0,0
22,0,25,22,929,0,0
22,0,25,23,102,0,0
22,0,25,23,276,0,0
22,0,25,23,333,0,0
22,0,25,23,391,0,0
22,0,25,23,449,1,0
22,0,25,23,564,0,0
22,0,25,23,622,0,0
22,0,25,23,680,0,0
22,0,25,23,737,0,0
22,0,25,23,910,0,0
22,0,25,24,199,0,0
22,0,25,24,257,0,0
22,0,25,24,315,0,0
22,0,25,24,430,0,0
22,0,25,24,488,0,0
22,0,25,24,545,0,0
22,0,25,24,834,0,0
22,0,25,25,123,0,0
22,0,25,25,296,0,0
22,0,25,25,411,0,0
22,0,25,25,469,0,0
22,0,25,25,527,0,0
22,0,25,25,700,0,0
22,0,25,25,815,0,0
22,0,25,25,988,0,0
22,0,25,26,46,0,0
22,0,25,26,450,0,0
22,0,25,26,623,0,0
22,0,25,26,739,0,0
22,0,25,26,796,0,0
22,0,25,27,143,0,0
22,0,25,27,200,0,0
22,0,25,27,489,0,0
22,0,25,27,778,0,0
22,0,25,12,771,0,2
22,0,25,13,926,0,2
22,0,25,15,80,0,2
22,0,25,16,234,0,1
22,0,25,18,485,0,3
22,0,25,19,639,0,1
22,0,25,20,794,0,2
22,0,25,23,102,0,1
22,0,25,25,411,0,2
22,0,25,27,836,0,0
22,0,25,28,470,0,0
22,0,25,28,643,0,0
22,0,25,28,701,0,0
22,0,25,28,874,0,0
22,0,25,28,932,1,0
22,0,25,28,990,0,0
22,0,25,29,47,0,0
22,0,25,29,105,0,0
22,0,25,29,278,0,0
22,0,25,29,336,0,0
22,0,25,29,509,0,0
22,0,25,29,567,1,0
22,0,25,29,625,0,0
22,0,25,29,740,0,0
22,0,25,29,798,0,0
22,0,25,29,971,0,0
22,0,25,30,144,0,0
22,0,25,30,317,0,0
22,0,25,30,433,0,0
22,0,25,30,548,0,0
22,0,25,30,779,0,0
22,0,25,30,837,0,0
22,0,25,30,894,0,0
22,0,25,30,952,0,0
22,0,25,31,10,0,0
22,0,25,31,67,0,0
22,0,25,31,529,0,0
22,0,25,31,587,0,0
22,0,25,31,702,0,0
22,0,25,31,933,0,0
22,0,25,31,991,0,0
22,0,25,32,106,0,0
22,0,25,32,279,1,0
22,0,25,32,395,0,0
22,0,25,32,510,0,0
22,0,25,32,568,0,0
22,0,25,32,741,0,0
22,0,25,32,941,0,0
22,0,25,32,972,0,0
22,0,25,33,318,0,0
22,0,25,33,607,0,0
22,0,25,33,722,1,0
22,0,25,33,895,0,0
22,0,25,34,11,0,0
22,0,25,34,184,0,0
22,0,25,34,357,0,0
22,0,25,34,415,0,0
22,0,25,34,473,0,0
22,0,25,34,530,0,0
22,0,25,34,703,0,0
22,0,25,34,877,0,0
22,0,25,35,223,0,0
22,0,25,35,281,0,0
22,0,25,35,396,0,0
22,0,25,35,627,0,0
22,0,25,36,31,0,0
22,0,25,36,89,0,0
22,0,25,36,319,0,0
22,0,25,36,493,0,0
22,0,25,36,608,0,0
22,0,25,36,666,0,0
22,0,25,36,723,0,0
22,0,25,36,781,0,0
22,0,25,37,243,0,0
22,0,25,37,300,0,0
22,0,25,37,358,0,0
22,0,25,37,474,0,0
22,0,25,37,531,0,0
22,0,25,37,647,0,0
22,0,25,37,762,0,0
22,0,25,37,820,0,0
22,0,25,38,108,0,0
22,0,25,38,166,0,0
22,0,25,38,512,0,0
22,0,25,38,570,0,0
22,0,25,38,743,0,0
22,0,25,38,859,0,0
22,0,25,38,916,0,0
22,0,25,39,32,0,0
22,0,25,39,263,0,0
22,0,25,39,378,0,0
22,0,25,39,494,0,0
22,0,25,39,551,0,0
22,0,25,39,724,0,0
22,0,25,40,186,0,0
22,0,25,40,359,0,0
22,0,25,40,417,0,0
22,0,25,40,590,0,0
22,0,25,41,225,0,0
22,0,25,41,283,0,0
22,0,25,41,514,0,0
22,0,25,41,571,0,0
22,0,25,41,687,0,0
22,0,25,41,802,0,0
22,0,25,41,918,1,0
22,0,25,41,975,0,0
22,0,25,42,91,0,0
22,0,25,42,206,0,0
22,0,25,42,379,0,0
22,0,25,42,495,0,0
22,0,25,42,668,0,0
22,0,25,42,726,0,0
22,0,25,42,841,0,0
22,0,25,43,72,0,0
22,0,25,43,360,0,0
22,0,25,43,534,0,0
22,0,25,43,707,0,0
22,0,25,43,764,0,0
22,0,25,43,822,0,0
22,0,25,43,880,0,0
22,0,25,44,53,0,0
22,0,25,44,226,0,0
22,0,25,44,284,0,0
22,0,25,44,457,0,0
22,0,25,44,688,0,0
22,0,25,44,976,0,0
22,0,25,28,990,0,1
22,0,25,32,453,0,1
22,0,25,34,761,0,1
22,0,25,37,70,0,2
22,0,25,38,224,0,1
22,0,25,40,532,0,1
22,0,25,41,687,0,1
22,0,25,42,841,0,1
22,0,25,45,92,0,2
22,0,25,45,208,0,0
22,0,25,45,265,0,0
22,0,25,45,323,0,0
22,0,25,45,381,0,0
22,0,25,45,611,0,0
22,0,25,45,669,1,0
22,0,25,45,727,0,0
22,0,25,45,958,0,0
22,0,25,46,246,0,0
22,0,25,46,304,0,0
22,0,25,46,362,0,0
22,0,25,46,593,0,0
22,0,25,46,708,0,0
22,0,25,46,939,0,0
22,0,25,46,997,0,0
22,0,25,47,54,0,0
22,0,25,47,112,0,0
22,0,25,47,170,0,0
22,0,25,47,227,0,0
22,0,25,47,401,0,0
22,0,25,47,574,0,0
22,0,25,47,689,0,0
22,0,25,47,805,0,0
22,0,25,47,862,0,0
22,0,25,47,920,0,0
22,0,25,48,324,0,0
22,0,25,48,728,1,0
22,0,25,48,901,0,0
22,0,25,48,959,0,0
22,0,25,49,190,0,0
22,0,25,49,247,0,0
22,0,25,49,305,0,0
22,0,25,49,421,1,0
22,0,25,49,478,0,0
22,0,25,49,536,0,0
22,0,25,49,651,0,0
22,0,25,49,709,0,0
22,0,25,49,767,0,0
22,0,25,49,825,0,0
22,0,25,49,882,0,0
22,0,25,49,998,0,0
22,0,25,50,55,1,0
22,0,25,50,113,0,0
22,0,25,50,229,0,0
22,0,25,50,344,0,0
22,0,25,50,402,0,0
22,0,25,50,517,0,0
22,0,25,50,633,0,0
22,0,25,50,748,0,0
22,0,25,50,921,0,0
22,0,25,51,37,0,0
22,0,25,51,94,0,0
22,0,25,51,210,1,0
22,0,25,51,325,0,0
22,0,25,51,383,0,0
22,0,25,51,441,0,0
22,0,25,51,614,0,0
22,0,25,52,18,0,0
22,0,25,52,191,0,0
22,0,25,52,249,0,0
22,0,25,52,364,0,0
22,0,25,52,537,0,0
22,0,25,52,653,0,0
22,0,25,52,768,0,0
22,0,25,53,230,0,0
22,0,25,53,287,0,0
22,0,25,53,461,0,0
22,0,25,53,691,0,0
22,0,25,53,807,0,0
22,0,25,53,980,0,0
22,0,25,54,326,0,0
22,0,25,54,442,0,0
22,0,25,54,499,0,0
22,0,25,54,615,0,0
22,0,25,54,961,0,0
22,0,25,55,19,0,0
22,0,25,55,76,0,0
22,0,25,55,134,0,0
22,0,25,55,192,0,0
22,0,25,55,365,1,0
22,0,25,55,480,0,0
22,0,25,55,942,0,0
22,0,25,56,0,0,0
22,0,25,56,115,1,0
22,0,25,56,173,1,0
22,0,25,56,288,0,0
22,0,25,56,404,0,0
22,0,25,56,635,0,0
22,0,25,56,866,0,0
22,0,25,57,385,0,0
22,0,25,57,558,0,0
22,0,25,57,616,1,0
22,0,25,57,731,1,0
22,0,25,58,539,0,0
22,0,25,58,770,0,0
22,0,25,59,1,0,0
22,0,25,59,174,1,0
22,0,25,59,290,0,0
22,0,25,59,347,0,0
22,0,25,59,405,0,0
22,0,25,59,578,0,0
22,0,25,59,694,1,0
22,0,25,59,751,0,0
22,0,25,59,982,0,0
22,0,26,0,213,0,0
22,0,26,0,328,0,0
22,0,26,0,386,1,0
22,0,26,0,502,1,0
22,0,26,0,559,0,0
22,0,26,0,617,0,0
22,0,26,0,906,0,0
22,0,26,1,252,0,0
22,0,26,1,598,1,0
22,0,26,1,714,0,0
22,0,26,2,2,0,0
22,0,26,2,233,1,0
22,0,26,2,291,0,0
22,0,26,2,406,0,0
22,0,25,46,362,0,1
22,0,25,48,613,0,1
22,0,25,49,767,0,2
22,0,25,50,921,0,2
22,0,25,54,384,0,1
22,0,25,56,635,0,1
22,0,25,58,943,0,1
22,0,26,0,40,0,3
22,0,26,2,637,1,0
22,0,26,3,99,0,0
22,0,26,3,330,0,0
22,0,26,3,387,0,0
22,0,26,3,791,0,0
22,0,26,3,849,1,0
22,0,26,3,907,1,0
22,0,26,4,22,1,0
22,0,26,4,253,0,0
22,0,26,4,542,2,0
22,0,26,4,657,1,0
22,0,26,6,42,1,0
22,0,26,6,100,0,0
22,0,26,6,215,1,0
22,0,26,6,331,1,0
22,0,26,6,504,1,0
22,0,26,6,677,1,0
22,0,26,6,793,0,0
22,0,26,7,81,1,0
22,0,26,7,254,0,0
22,0,26,7,427,1,0
22,0,26,7,485,1,0
22,0,26,7,543,1,0
22,0,26,7,604,1,0
22,0,26,7,716,1,0
22,0,26,8,409,0,0
22,0,26,8,813,0,0
22,0,26,8,928,1,0
22,0,26,8,986,0,0
22,0,26,9,159,1,0
22,0,26,9,332,2,0
22,0,26,9,794,1,0
22,0,26,10,731,0,0
22,0,26,10,429,0,0
22,0,26,10,717,0,0
22,0,26,10,948,0,0
22,0,26,11,6,1,0
22,0,26,11,63,0,0
22,0,26,11,179,1,0
22,0,26,11,294,0,0
22,0,26,11,698,1,0
22,0,26,11,814,0,0
22,0,26,12,564,0,0
22,0,26,12,679,0,0
22,0,26,12,737,0,0
22,0,26,13,26,1,0
22,0,26,13,314,0,0
22,0,26,13,603,1,0
22,0,26,13,718,1,0
22,0,26,13,834,0,0
22,0,26,14,7,0,0
22,0,26,14,238,0,0
22,0,26,14,295,0,0
22,0,26,14,353,0,0
22,0,26,14,584,1,0
22,0,26,15,103,0,0
22,0,26,15,680,0,0
22,0,26,16,258,0,0
22,0,26,16,488,0,0
22,0,26,16,835,0,0
22,0,26,17,412,0,0
22,0,26,17,700,0,0
22,0,26,17,931,0,0
22,0,26,17,989,0,0
22,0,26,18,162,0,0
22,0,26,18,220,0,0
22,0,26,18,335,0,0
22,0,26,18,682,1,0
22,0,26,18,912,0,0
22,0,26,18,970,1,0
22,0,26,19,28,1,0
22,0,26,19,86,1,0
22,0,26,19,259,1,0
22,0,26,19,647,1,0
22,0,26,19,663,1,0
22,0,26,19,720,0,0
22,0,26,3,734,0,1
22,0,26,4,888,0,1
22,0,26,7,197,0,1
22,0,26,18,624,0,1
22,0,26,19,952,1,0
22,0,26,20,9,1,0
22,0,26,20,125,0,0
22,0,26,20,586,0,0
22,0,26,20,702,1,0
22,0,26,20,759,0,0
22,0,26,20,875,1,0
22,0,26,21,106,0,0
22,0,26,21,510,2,0
22,0,26,21,683,1,0
22,0,26,21,856,2,0
22,0,26,21,914,0,0
22,0,26,22,318,0,0
22,0,26,22,664,0,0
22,0,26,22,722,0,0
22,0,26,23,126,1,0
22,0,26,23,241,1,0
22,0,26,23,645,1,0
22,0,26,23,703,1,0
22,0,26,24,280,1,0
22,0,26,24,395,1,0
22,0,26,24,799,0,0
22,0,26,25,30,0,0
22,0,26,25,88,2,0
22,0,26,25,146,1,0
22,0,26,25,377,1,0
22,0,26,25,492,0,0
22,0,26,25,665,0,0
22,0,26,25,723,0,0
22,0,26,25,781,0,0
22,0,26,26,473,0,0
22,0,26,26,531,1,0
22,0,26,26,935,1,0
22,0,26,27,397,2,0
22,0,26,27,454,2,0
22,0,26,27,512,1,0
22,0,26,27,685,1,0
22,0,26,27,743,1,0
22,0,26,27,916,1,0
22,0,26,29,128,0,0
22,0,26,29,416,1,0
22,0,26,29,474,1,0
22,0,26,29,994,1,0
22,0,26,30,167,0,0
22,0,26,31,148,0,0
22,0,26,31,436,0,0
22,0,26,31,725,0,0
22,0,26,31,956,0,0
22,0,26,33,341,0,0
22,0,26,34,34,0,0
22,0,26,34,322,0,0
22,0,26,34,899,0,0
22,0,26,34,957,1,0
22,0,26,35,996,1,0
22,0,26,37,324,0,0
22,0,26,37,901,1,0
22,0,26,39,690,0,0
22,0,26,39,209,0,0
22,0,26,39,498,0,0
22,0,26,41,306,0,0
22,0,26,41,594,0,0
22,0,26,43,326,1,0
22,0,26,45,519,0,0
22,0,26,46,442,0,0
22,0,26,47,366,0,0
22,0,26,48,982,0,0
22,0,26,49,97,0,0
22,0,26,49,905,0,0
22,0,26,50,482,0,0
22,0,26,50,771,0,0
22,0,26,57,639,0,0
22,0,26,57,870,0,0
22,0,26,59,24,0,0
22,0,27,1,159,0,0
22,0,27,4,276,0,0
22,0,27,6,65,0,0
22,0,27,6,642,0,0
22,0,27,6,758,0,0
22,0,27,7,854,0,0
22,0,27,8,27,0,0
22,0,27,8,258,0,0
22,0,27,8,489,0,0
22,0,27,8,835,0,0
22,0,27,9,355,0,0
22,0,27,9,412,0,0
22,0,27,9,470,0,0
22,0,27,9,701,0,0
22,0,27,9,874,0,0
22,0,27,10,913,0,0
22,0,27,12,991,0,0
22,0,27,14,87,0,0
22,0,27,16,107,0,0
22,0,27,16,454,0,0
22,0,27,17,146,0,0
22,0,27,17,954,0,0
22,0,27,18,935,0,0
22,0,27,19,974,0,0
22,0,27,23,956,0,0
22,0,27,27,939,0,0
22,0,27,28,920,0,0
22,0,27,33,18,0,0
22,0,27,34,230,0,0
22,0,27,35,211,0,0
22,0,27,36,769,0,0
22,0,27,38,674,0,0
22,0,27,39,78,0,0
22,0,27,40,59,0,0
22,0,27,42,367,0,0
22,0,27,44,99,0,0
22,0,27,48,947,0,0
22,0,27,49,5,0,0
22,0,27,49,524,0,0
22,0,27,52,63,0,0
22,0,27,58,470,0,0
22,0,28,0,720,0,0
22,0,28,2,567,0,0
22,0,28,2,798,0,0
22,0,28,4,876,0,0
22,0,28,4,934,0,0
22,0,28,5,973,0,0
22,0,28,6,261,0,0
22,0,28,6,665,0,0
22,0,28,9,609,0,0
22,0,28,11,687,0,0
22,0,28,14,284,0,0
22,0,28,17,458,0,0
22,0,28,20,921,0,0
22,0,28,37,81,0,0
22,0,28,53,184,0,0
22,0,28,54,453,0,0
22,0,29,7,266,0,0
22,0,29,9,459,0,0
22,0,29,12,576,0,0
22,0,29,14,76,0,0
22,0,29,19,271,0,0
22,0,29,21,2,0,0
22,0,29,27,639,0,0
22,0,29,28,43,0,0
22,0,29,29,486,0,0
22,0,29,34,103,0,0
22,0,29,34,680,0,0
22,0,29,37,335,0,0
22,0,29,44,30,0,0
22,0,29,47,551,0,0
22,0,29,54,534,0,0
22,0,29,54,650,0,0
22,0,29,55,515,0,0
22,0,30,1,748,0,0
22,0,30,3,711,0,0
22,0,30,12,483,0,0
22,0,30,13,291,0,0
22,0,30,15,484,0,0
22,0,30,22,583,0,0
22,0,30,23,622,0,0
22,0,30,23,853,0,0
22,0,30,26,277,0,0
22,0,30,28,355,0,0
22,0,30,28,470,0,0
22,0,30,41,398,0,0
22,0,30,43,938,0,0
22,0,30,52,75,0,0
22,0,30,55,769,0,0
22,0,30,56,346,0,0
22,0,30,57,385,0,0
22,0,30,58,943,0,0
22,0,31,2,926,0,0
22,0,31,3,676,0,0
22,0,31,8,581,0,0
22,0,31,10,601,0,0
22,0,31,13,314,0,0
22,0,31,18,278,0,0
22,0,31,21,856,0,0
22,0,31,27,108,0,0
22,0,31,28,436,0,0
22,0,31,34,34,0,0
22,0,31,34,265,0,0
22,0,31,36,920,0,0
22,0,31,37,208,0,0
22,0,31,38,536,0,0
22,0,31,40,94,0,0
22,0,31,40,383,0,0
22,0,31,42,56,0,0
22,0,31,42,172,0,0
