Transect,Downcast,Inshore/Offshore/Front,File,hour,min,sec,s/1000,Frame,Lowest Classification,In/Out,Size,Degradation
10/16/10,5,Inshore,8,19,37,50,687,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,9,19,38,7,984,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,10,19,38,25,312,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,11,19,38,42,687,1,Oik-like,Unk,Med,-
10/16/10,5,Inshore,11,19,38,42,687,201,Oik-like,Unk,Med,-
10/16/10,5,Inshore,11,19,38,42,687,241,Oik-like,Unk,Med,-
10/16/10,5,Inshore,12,19,39,0,93,61,Oik-like,Out,Med,0
10/16/10,5,Inshore,12,19,39,0,93,61,Oik-like,Out,Med,0
10/16/10,5,Inshore,12,19,39,0,93,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,12,19,39,0,93,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,12,19,39,0,93,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,13,19,39,17,562,201,Oik-like,Out,Med,0
10/16/10,5,Inshore,14,19,39,35,62,41,Oik-like,In,Med,1
10/16/10,5,Inshore,14,19,39,35,62,41,Oik-like,In,Med,3
10/16/10,5,Inshore,14,19,39,35,62,81,Oik-like,In,Med,2
10/16/10,5,Inshore,14,19,39,35,62,81,Oik-like,In,Med,1
10/16/10,5,Inshore,14,19,39,35,62,121,Oik-like,Out,Med,0
10/16/10,5,Inshore,14,19,39,35,62,121,Oik-like,Out,Med,0
10/16/10,5,Inshore,14,19,39,35,62,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,14,19,39,35,62,281,Oik-like,In,Med,1
10/16/10,5,Inshore,15,19,39,52,359,181,Oik-like,In,Med,2
10/16/10,5,Inshore,16,19,40,9,687,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,16,19,40,9,687,121,Oik-like,Out,Med,0
10/16/10,5,Inshore,16,19,40,9,687,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,16,19,40,9,687,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,16,19,40,9,687,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,17,19,40,27,62,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,17,19,40,27,62,61,Oik-like,Out,Med,0
10/16/10,5,Inshore,17,19,40,27,62,201,Oik-like,Out,Med,0
10/16/10,5,Inshore,18,19,40,44,296,61,Oik-like,Out,Lg,0
10/16/10,5,Inshore,18,19,40,44,296,61,Oik-like,Out,Med,0
10/16/10,5,Inshore,18,19,40,44,296,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,19,19,41,1,656,81,Oik-like,Out,Med,0
10/16/10,5,Inshore,20,19,41,19,31,61,Oik-like,In,Med,1
10/16/10,5,Inshore,20,19,41,19,31,241,Oik-n,In,Med,2
10/16/10,5,Inshore,21,19,41,36,406,61,Oik-like,Out,Med,0
10/16/10,5,Inshore,22,19,41,53,781,21,Oik-like,Out,Med,0
10/16/10,5,Inshore,24,19,42,28,515,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,24,19,42,28,515,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,24,19,42,28,515,41,Oik-n,Out,Lg,0
10/16/10,5,Inshore,24,19,42,28,515,141,Oik-n,Out,Med,0
10/16/10,5,Inshore,25,19,42,45,984,241,Oik-n,Out,Med,0
10/16/10,5,Inshore,26,19,43,3,375,1,Oik-n,In,Med,1
10/16/10,5,Inshore,26,19,43,3,375,121,Oik-n,Out,Med,0
10/16/10,5,Inshore,27,19,43,20,859,21,Oik-n,In,Lg,1
10/16/10,5,Inshore,27,19,43,20,859,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,29,19,43,55,546,41,Oik-n,In,Lg,2
10/16/10,11,Inshore,1,21,13,30,343,221,Oik-like,Out,Med,0
10/16/10,11,Inshore,2,21,13,47,703,21,Oik-like,Out,Med,0
10/16/10,11,Inshore,2,21,13,47,703,261,Oik-like,Out,Med,0
10/16/10,11,Inshore,3,21,14,5,78,121,Oik-like,Out,Med,0
10/16/10,11,Inshore,3,21,14,5,78,121,Oik-like,Out,Med,0
10/16/10,11,Inshore,3,21,14,5,78,121,Oik-like,Out,Med,0
10/16/10,11,Inshore,3,21,14,5,78,201,Oik-like,Out,Med,0
10/16/10,11,Inshore,3,21,14,5,78,261,Oik-like,Out,Med,0
10/16/10,11,Inshore,4,21,14,22,453,1,Oik-like,Out,Med,0
10/16/10,11,Inshore,4,21,14,22,453,161,Oik-like,Out,Med,0
10/16/10,11,Inshore,4,21,14,22,453,161,Oik-like,Out,Med,0
10/16/10,11,Inshore,4,21,14,22,453,201,Oik-like,Unk,Med,-
10/16/10,11,Inshore,4,21,14,22,453,261,Oik-like,Out,Med,0
10/16/10,11,Inshore,5,21,14,39,828,41,Oik-like,Out,Med,0
10/16/10,11,Inshore,5,21,14,39,828,81,Oik-like,Out,Med,0
10/16/10,11,Inshore,5,21,14,39,828,81,Oik-like,Out,Med,0
10/16/10,11,Inshore,5,21,14,39,828,81,Oik-like,Out,Med,0
10/16/10,11,Inshore,5,21,14,39,828,141,Oik-like,Out,Med,0
10/16/10,11,Inshore,5,21,14,39,828,141,Oik-like,Out,Med,0
10/16/10,11,Inshore,5,21,14,39,828,141,Oik-like,Out,Med,0
10/16/10,11,Inshore,5,21,14,39,828,181,Oik-like,Out,Med,0
10/16/10,11,Inshore,5,21,14,39,828,241,Oik-like,Out,Med,0
10/16/10,11,Inshore,6,21,14,57,359,81,Oik-like,Out,Med,0
10/16/10,11,Inshore,6,21,14,57,359,161,Oik-like,Out,Med,0
10/16/10,11,Inshore,6,21,14,57,359,201,Oik-like,Out,Med,0
10/16/10,11,Inshore,6,21,14,57,359,201,Oik-like,Out,Med,0
10/16/10,11,Inshore,6,21,14,57,359,221,Oik-like,Out,Med,0
10/16/10,11,Inshore,7,21,15,14,562,41,Oik-like,Out,Med,0
10/16/10,11,Inshore,7,21,15,14,562,101,Oik-like,Out,Med,0
10/16/10,11,Inshore,7,21,15,14,562,141,Oik-like,Out,Med,0
10/16/10,11,Inshore,8,21,15,31,937,1,Oik-like,Out,Med,0
10/16/10,11,Inshore,10,21,17,16,312,21,Oik-like,Out,Med,0
10/16/10,11,Inshore,10,21,17,16,312,121,Oik-like,Out,Med,0
10/16/10,11,Inshore,10,21,17,16,312,261,Oik-like,Out,Med,0
10/16/10,11,Inshore,10,21,17,16,312,261,Oik-like,Out,Med,0
10/16/10,11,Inshore,11,21,17,33,653,201,Oik-like,Out,Med,0
10/16/10,11,Inshore,11,21,17,33,653,261,Oik-like,Out,Med,0
10/16/10,11,Inshore,12,21,17,51,15,1,Oik-like,Out,Med,0
10/16/10,11,Inshore,12,21,17,51,15,81,Oik-like,Out,Med,0
10/16/10,11,Inshore,13,21,18,8,406,61,Oik-like,Out,Lg,0
10/16/10,11,Inshore,16,21,19,0,406,1,Oik-n,In,Med,2
10/16/10,11,Inshore,16,21,19,0,406,201,Oik-n,Out,Med,0
10/16/10,11,Inshore,18,21,19,35,165,101,Oik-like,Unk,Med,-
10/16/10,11,Inshore,19,21,19,52,515,81,Oik-like,Out,Med,0
10/16/10,11,Inshore,22,21,20,44,750,61,Oik-n,Out,Med,0
10/16/10,11,Inshore,22,21,20,44,750,181,Oik-like,In,Med,-
10/16/10,11,Inshore,24,21,21,19,531,141,Oik-like,Out,Med,0
10/16/10,11,Inshore,24,21,21,19,531,181,Oik-like,In,Med,3
10/16/10,11,Inshore,24,21,21,19,531,181,Oik-like,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,1,Oik-n,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,1,Oik-n,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,1,Oik-n,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,1,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,21,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,21,Oik-n,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,21,Oik-n,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,21,Oik-n,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,41,Oik-n,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,41,Oik-n,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,61,Oik-n,Unk,Med,-
10/16/10,25,Front,1,1,11,30,328,61,Oik-n,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,61,Oik-n,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,61,Oik-n,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,81,Oik-n,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,81,Oik-like,Out,Tiny,0
10/16/10,25,Front,1,1,11,30,328,81,Oik-n,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,81,Oik-n,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,101,Oik-n,In,Med,-
10/16/10,25,Front,1,1,11,30,328,101,Oik-like,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,101,Oik-like,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,101,Oik-like,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,101,Oik-n,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,101,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,101,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,101,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,121,Oik-n,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,121,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,121,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,121,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,121,Oik-like,Unk,Sm,-
10/16/10,25,Front,1,1,11,30,328,141,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,141,Oik-n,Out,Lg,0
10/16/10,25,Front,1,1,11,30,328,161,Unk,Out,Lg,0
10/16/10,25,Front,1,1,11,30,328,161,Unk,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,161,Unk,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,161,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,181,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,181,Oik-like,In,Med,-
10/16/10,25,Front,1,1,11,30,328,181,Oik-like,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,201,Oik-like,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,201,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,201,Oik-like,In,Sm,-
10/16/10,25,Front,1,1,11,30,328,221,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,221,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,241,Unk,In,Med,2
10/16/10,25,Front,1,1,11,30,328,241,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,241,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,241,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,261,Oik-n,Unk,Med,-
10/16/10,25,Front,1,1,11,30,328,261,Oik-n,Out,Med,0
10/16/10,25,Front,1,1,11,30,328,261,Oik-like,Out,Tiny,0
10/16/10,25,Front,1,1,11,30,328,261,Oik-like,Unk,Sm,-
10/16/10,25,Front,1,1,11,30,328,261,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,261,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,281,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,281,Oik-like,Out,Sm,0
10/16/10,25,Front,1,1,11,30,328,281,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,1,Kow,In,Sm,1
10/16/10,25,Front,2,1,11,47,859,1,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,21,Oik-like,Unk,Med,-
10/16/10,25,Front,2,1,11,47,859,21,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,21,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,21,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,21,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,21,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,21,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,41,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,41,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,41,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,41,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,41,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,61,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,61,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,61,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,61,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,81,Oik-like,In,Sm,-
10/16/10,25,Front,2,1,11,47,859,81,Oik-like,In,Sm,-
10/16/10,25,Front,2,1,11,47,859,81,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,81,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,81,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,81,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,81,Unk,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,101,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,101,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,101,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,101,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,101,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,101,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,101,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,121,Unk,Unk,Med,2
10/16/10,25,Front,2,1,11,47,859,121,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,121,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,121,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,141,Unk,In,Med,2
10/16/10,25,Front,2,1,11,47,859,141,Unk,In,Med,2
10/16/10,25,Front,2,1,11,47,859,141,Unk,In,Med,1
10/16/10,25,Front,2,1,11,47,859,141,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,161,Kow,In,Sm,1
10/16/10,25,Front,2,1,11,47,859,161,Oik-like,Out,Lg,0
10/16/10,25,Front,2,1,11,47,859,161,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,161,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,161,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,161,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,161,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,181,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,181,Oik-like,In,Sm,1
10/16/10,25,Front,2,1,11,47,859,181,Unk,In,Med,-
10/16/10,25,Front,2,1,11,47,859,201,Unk,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,201,Unk,In,Med,-
10/16/10,25,Front,2,1,11,47,859,201,Unk,In,Sm,2
10/16/10,25,Front,2,1,11,47,859,201,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,201,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,201,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,201,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,201,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,221,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,241,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,241,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,261,Oik-like,Unk,Med,-
10/16/10,25,Front,2,1,11,47,859,261,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,261,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,281,Unk,In,Sm,2
10/16/10,25,Front,2,1,11,47,859,281,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,281,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,281,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,281,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,281,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,281,Oik-like,Out,Sm,0
10/16/10,25,Front,2,1,11,47,859,281,Oik-like,Out,Med,0
10/16/10,25,Front,2,1,11,47,859,281,Oik-like,Unk,Med,-
10/16/10,25,Front,3,1,12,5,140,1,Oik-like,Unk,Sm,-
10/16/10,25,Front,3,1,12,5,140,1,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,41,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,41,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,61,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,61,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,61,Oik-like,Unk,Sm,-
10/16/10,25,Front,3,1,12,5,140,81,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,81,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,81,Unk,In,Med,-
10/16/10,25,Front,3,1,12,5,140,101,Unk,In,Med,-
10/16/10,25,Front,3,1,12,5,140,101,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,101,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,121,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,121,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,121,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,141,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,141,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,141,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,141,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,161,Oik-like,Out,Med,0
10/16/10,25,Front,3,1,12,5,140,161,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,161,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,161,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,181,Oik-like,Out,Tiny,0
10/16/10,25,Front,3,1,12,5,140,181,Oik-like,Out,Tiny,0
10/16/10,25,Front,3,1,12,5,140,181,Oik-like,Out,Tiny,0
10/16/10,25,Front,3,1,12,5,140,181,Oik-like,Out,Lg,0
10/16/10,25,Front,3,1,12,5,140,181,Oik-like,In,Tiny,0
10/16/10,25,Front,3,1,12,5,140,201,Unk,In,Med,-
10/16/10,25,Front,3,1,12,5,140,201,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,201,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,201,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,201,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,201,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,221,Oik-n,Out,Lg,0
10/16/10,25,Front,3,1,12,5,140,221,Oik-like,In,Sm,2
10/16/10,25,Front,3,1,12,5,140,241,Oik-like,In,Med,1
10/16/10,25,Front,3,1,12,5,140,241,Oik-like,Out,Lg,0
10/16/10,25,Front,3,1,12,5,140,241,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,241,Oik-like,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,261,Oik-n,Out,Sm,0
10/16/10,25,Front,3,1,12,5,140,261,Unk,Unk,Lg,-
10/16/10,25,Front,3,1,12,5,140,281,Oik-n,In,Lg,2
10/16/10,25,Front,3,1,12,5,140,281,Oik-like,Out,Tiny,0
10/16/10,25,Front,3,1,12,5,140,281,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,1,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,1,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,1,Kow,In,Sm,Unk
10/16/10,25,Front,4,1,12,22,312,1,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,1,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,1,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,1,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,21,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,21,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,21,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,41,Oik-like,Out,Med,0
10/16/10,25,Front,4,1,12,22,312,41,Unk,In,Med,Unk
10/16/10,25,Front,4,1,12,22,312,41,Unk,In,Med,Unk
10/16/10,25,Front,4,1,12,22,312,61,Unk,In,Med,Unk
10/16/10,25,Front,4,1,12,22,312,61,Oik-like,In,Sm,1
10/16/10,25,Front,4,1,12,22,312,61,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,61,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,81,Oik-n,In,Med,2
10/16/10,25,Front,4,1,12,22,312,81,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,81,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,121,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,121,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,121,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,121,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,121,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,121,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,121,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,141,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,141,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,141,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,161,Oik-like,In,Sm,2
10/16/10,25,Front,4,1,12,22,312,161,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,161,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,161,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,161,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,181,Kow,In,Sm,2
10/16/10,25,Front,4,1,12,22,312,181,Oik-like,Out,Med,0
10/16/10,25,Front,4,1,12,22,312,181,Oik-n,Out,Med,0
10/16/10,25,Front,4,1,12,22,312,181,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,181,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,181,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,201,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,201,Oik-like,Out,Med,0
10/16/10,25,Front,4,1,12,22,312,201,Unk,In,Sm,Unk
10/16/10,25,Front,4,1,12,22,312,221,Unk,In,Med,Unk
10/16/10,25,Front,4,1,12,22,312,221,Unk,Out,Med,0
10/16/10,25,Front,4,1,12,22,312,221,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,221,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,221,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,241,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,261,Oik-like,Unk,Med,-
10/16/10,25,Front,4,1,12,22,312,261,Oik-like,Unk,Med,-
10/16/10,25,Front,4,1,12,22,312,261,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,261,Oik-like,Out,Sm,0
10/16/10,25,Front,4,1,12,22,312,281,Oik-like,Out,Tiny,0
10/16/10,25,Front,4,1,12,22,312,281,Oik-like,Out,Tiny,0
10/16/10,25,Front,5,1,12,39,656,1,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,1,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,1,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,1,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,1,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,21,Oik-like,Out,Tiny,0
10/16/10,25,Front,5,1,12,39,656,21,Oik-like,Out,Tiny,0
10/16/10,25,Front,5,1,12,39,656,21,Oik-like,Unk,Med,-
10/16/10,25,Front,5,1,12,39,656,41,Oik-like,In,Tiny,-
10/16/10,25,Front,5,1,12,39,656,41,Oik-like,In,Tiny,-
10/16/10,25,Front,5,1,12,39,656,41,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,61,Oik-like,Unk,Med,-
10/16/10,25,Front,5,1,12,39,656,61,Oik-n,Out,Med,0
10/16/10,25,Front,5,1,12,39,656,81,Oik-like,Out,Med,0
10/16/10,25,Front,5,1,12,39,656,101,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,101,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,101,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,101,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,121,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,121,Oik-like,Unk,Sm,-
10/16/10,25,Front,5,1,12,39,656,121,Oik-like,Out,Tiny,0
10/16/10,25,Front,5,1,12,39,656,121,Oik-like,Out,Tiny,0
10/16/10,25,Front,5,1,12,39,656,141,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,141,Oik-like,In,Sm,3
10/16/10,25,Front,5,1,12,39,656,161,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,161,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,161,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,161,Oik-like,In,Tiny,-
10/16/10,25,Front,5,1,12,39,656,181,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,181,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,181,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,181,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,181,Oik-like,Out,Sm,0
10/16/10,25,Front,5,1,12,39,656,201,Oik-like,Unk,Sm,-
